"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","QGDP","TOT","PC_CHGPP","A","1973",7.795262362,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1974",5.616675392,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1975",0.541824951,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1976",3.304180277,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1977",2.839302888,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1978",1.463347243,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1979",0.043291706,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1980",1.298189166,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1981",-0.132139042,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1982",1.244803718,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1983",1.77110255,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1984",1.784042958,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1985",2.320815471,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1986",3.253658372,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1987",5.547452628,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1988",5.093494242,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1989",4.827617604,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1990",3.783711977,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1991",2.543741323,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1992",0.930900222,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1993",-1.032668671,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1994",2.382954999,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1995",2.757265784,
"ESP","QGDP","TOT","PC_CHGPP","A","1996",2.660561604,
"ESP","QGDP","TOT","PC_CHGPP","A","1997",3.702630648,
"ESP","QGDP","TOT","PC_CHGPP","A","1998",4.393094972,
"ESP","QGDP","TOT","PC_CHGPP","A","1999",4.490422091,
"ESP","QGDP","TOT","PC_CHGPP","A","2000",5.245823578,
"ESP","QGDP","TOT","PC_CHGPP","A","2001",3.93312151,
"ESP","QGDP","TOT","PC_CHGPP","A","2002",2.730838401,
"ESP","QGDP","TOT","PC_CHGPP","A","2003",2.981939507,
"ESP","QGDP","TOT","PC_CHGPP","A","2004",3.122840669,
"ESP","QGDP","TOT","PC_CHGPP","A","2005",3.651983431,
"ESP","QGDP","TOT","PC_CHGPP","A","2006",4.102884151,
"ESP","QGDP","TOT","PC_CHGPP","A","2007",3.604641716,
"ESP","QGDP","TOT","PC_CHGPP","A","2008",0.886976915,
"ESP","QGDP","TOT","PC_CHGPP","A","2009",-3.763021066,
"ESP","QGDP","TOT","PC_CHGPP","A","2010",0.162919518,
"ESP","QGDP","TOT","PC_CHGPP","A","2011",-0.814384777,
"ESP","QGDP","TOT","PC_CHGPP","A","2012",-2.958828691,
"ESP","QGDP","TOT","PC_CHGPP","A","2013",-1.403436807,
"ESP","QGDP","TOT","PC_CHGPP","A","2014",1.395775367,
"ESP","QGDP","TOT","PC_CHGPP","A","2015",3.83842256,
"ESP","QGDP","TOT","PC_CHGPP","A","2016",3.037869716,
"ESP","QGDP","TOT","PC_CHGPP","A","2017",2.975670707,
"ESP","QGDP","TOT","PC_CHGPP","A","2018",2.284558837,
"ESP","QGDP","TOT","PC_CHGPP","A","2019",1.983880755,
"ESP","QGDP","TOT","PC_CHGPP","A","2020",-11.325280203,"P"
"ESP","QGDP","TOT","PC_CHGPP","A","2021",5.519495248,"P"
"ESP","QGDP","TOT","PC_CHGPP","A","2022",5.451739623,"P"
"DNK","QGDP","TOT","PC_CHGPP","A","1961",6.378839877,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1962",5.666801547,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1963",0.637155608,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1964",9.269861546,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1965",4.555223579,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1966",2.741127678,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1967",3.42131134,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1968",3.97476327,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1969",6.322970205,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1970",2.025935447,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1971",2.665282577,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1972",5.276212689,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1973",3.632232668,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1974",-0.932504162,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1975",-0.66025359,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1976",6.473284429,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1977",1.62190754,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1978",1.476048175,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1979",3.544972118,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1980",-0.442541031,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1981",-0.889708837,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1982",3.019705754,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1983",2.518355894,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1984",4.389793392,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1985",4.288584821,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1986",3.643158635,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1987",0.294022669,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1988",1.164498537,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1989",0.150253422,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1990",0.965095617,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1991",1.300336877,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1992",1.9754605,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1993",-0.089691199,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1994",5.525401687,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1995",3.065177934,
"DNK","QGDP","TOT","PC_CHGPP","A","1996",2.900110636,
"DNK","QGDP","TOT","PC_CHGPP","A","1997",3.260886077,
"DNK","QGDP","TOT","PC_CHGPP","A","1998",2.218148436,
"DNK","QGDP","TOT","PC_CHGPP","A","1999",2.948026015,
"DNK","QGDP","TOT","PC_CHGPP","A","2000",3.746862171,
"DNK","QGDP","TOT","PC_CHGPP","A","2001",0.823155361,
"DNK","QGDP","TOT","PC_CHGPP","A","2002",0.466344956,
"DNK","QGDP","TOT","PC_CHGPP","A","2003",0.39005623,
"DNK","QGDP","TOT","PC_CHGPP","A","2004",2.668217538,
"DNK","QGDP","TOT","PC_CHGPP","A","2005",2.336641647,
"DNK","QGDP","TOT","PC_CHGPP","A","2006",3.913003347,
"DNK","QGDP","TOT","PC_CHGPP","A","2007",0.909247626,
"DNK","QGDP","TOT","PC_CHGPP","A","2008",-0.512019927,
"DNK","QGDP","TOT","PC_CHGPP","A","2009",-4.906546955,
"DNK","QGDP","TOT","PC_CHGPP","A","2010",1.870987434,
"DNK","QGDP","TOT","PC_CHGPP","A","2011",1.336780558,
"DNK","QGDP","TOT","PC_CHGPP","A","2012",0.226512119,
"DNK","QGDP","TOT","PC_CHGPP","A","2013",0.933338205,
"DNK","QGDP","TOT","PC_CHGPP","A","2014",1.619396343,
"DNK","QGDP","TOT","PC_CHGPP","A","2015",2.342587725,
"DNK","QGDP","TOT","PC_CHGPP","A","2016",3.245949426,
"DNK","QGDP","TOT","PC_CHGPP","A","2017",2.821749347,
"DNK","QGDP","TOT","PC_CHGPP","A","2018",1.989532464,
"DNK","QGDP","TOT","PC_CHGPP","A","2019",1.493484246,
"DNK","QGDP","TOT","PC_CHGPP","A","2020",-1.994597221,
"DNK","QGDP","TOT","PC_CHGPP","A","2021",4.855701407,
"DNK","QGDP","TOT","PC_CHGPP","A","2022",3.819005944,
"KOR","QGDP","TOT","PC_CHGPP","Q","1960-Q2",4.496005,
"KOR","QGDP","TOT","PC_CHGPP","Q","1960-Q3",-1.111563,
"KOR","QGDP","TOT","PC_CHGPP","Q","1960-Q4",0.596299,
"KOR","QGDP","TOT","PC_CHGPP","Q","1961-Q1",3.200927,
"KOR","QGDP","TOT","PC_CHGPP","Q","1961-Q2",4.316423,
"KOR","QGDP","TOT","PC_CHGPP","Q","1961-Q3",-1.825247,
"KOR","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.297044,
"KOR","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.99193,
"KOR","QGDP","TOT","PC_CHGPP","Q","1962-Q2",-1.868168,
"KOR","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.92745,
"KOR","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.880018,
"KOR","QGDP","TOT","PC_CHGPP","Q","1963-Q1",5.859394,
"KOR","QGDP","TOT","PC_CHGPP","Q","1963-Q2",-2.35856,
"KOR","QGDP","TOT","PC_CHGPP","Q","1963-Q3",3.295069,
"KOR","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.093359,
"KOR","QGDP","TOT","PC_CHGPP","Q","1964-Q1",5.970535,
"KOR","QGDP","TOT","PC_CHGPP","Q","1964-Q2",-2.874867,
"KOR","QGDP","TOT","PC_CHGPP","Q","1964-Q3",6.805402,
"KOR","QGDP","TOT","PC_CHGPP","Q","1964-Q4",4.019546,
"KOR","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.278574,
"KOR","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.226093,
"KOR","QGDP","TOT","PC_CHGPP","Q","1965-Q3",-0.790992,
"KOR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.332367,
"KOR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",6.129066,
"KOR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",6.193839,
"KOR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",-1.728704,
"KOR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.331175,
"KOR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",3.370042,
"KOR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",2.087957,
"KOR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",4.139625,
"KOR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.660321,
"KOR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",6.363252,
"KOR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.47181,
"KOR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",5.132129,
"KOR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",-1.70663,
"KOR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",5.110987,
"KOR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",3.452411,
"KOR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",8.061462,
"KOR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",2.01096,
"KOR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-1.69438,
"KOR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",4.021111,
"KOR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.618619,
"KOR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",7.704464,
"KOR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.560985,
"KOR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",3.257423,
"KOR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",0.193234,
"KOR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.751014,
"KOR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.437411,
"KOR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.955504,
"KOR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.648227,
"KOR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",4.251314,
"KOR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",3.30741,
"KOR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",4.202215,
"KOR","QGDP","TOT","PC_CHGPP","Q","1973-Q3",5.090242,
"KOR","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.44718,
"KOR","QGDP","TOT","PC_CHGPP","Q","1974-Q1",4.175234,
"KOR","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.263554,
"KOR","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.560766,
"KOR","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.341015,
"KOR","QGDP","TOT","PC_CHGPP","Q","1975-Q1",1.414647,
"KOR","QGDP","TOT","PC_CHGPP","Q","1975-Q2",4.708017,
"KOR","QGDP","TOT","PC_CHGPP","Q","1975-Q3",2.85794,
"KOR","QGDP","TOT","PC_CHGPP","Q","1975-Q4",3.085712,
"KOR","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.888755,
"KOR","QGDP","TOT","PC_CHGPP","Q","1976-Q2",4.807176,
"KOR","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.940146,
"KOR","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.124698,
"KOR","QGDP","TOT","PC_CHGPP","Q","1977-Q1",1.000941,
"KOR","QGDP","TOT","PC_CHGPP","Q","1977-Q2",5.073162,
"KOR","QGDP","TOT","PC_CHGPP","Q","1977-Q3",6.009206,
"KOR","QGDP","TOT","PC_CHGPP","Q","1977-Q4",3.768176,
"KOR","QGDP","TOT","PC_CHGPP","Q","1978-Q1",-0.809499,
"KOR","QGDP","TOT","PC_CHGPP","Q","1978-Q2",3.082242,
"KOR","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.859288,
"KOR","QGDP","TOT","PC_CHGPP","Q","1978-Q4",4.797352,
"KOR","QGDP","TOT","PC_CHGPP","Q","1979-Q1",4.48602,
"KOR","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.755832,
"KOR","QGDP","TOT","PC_CHGPP","Q","1979-Q3",-2.767723,
"KOR","QGDP","TOT","PC_CHGPP","Q","1979-Q4",-1.518757,
"KOR","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.886148,
"KOR","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.539531,
"KOR","QGDP","TOT","PC_CHGPP","Q","1980-Q3",1.892978,
"KOR","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-2.765762,
"KOR","QGDP","TOT","PC_CHGPP","Q","1981-Q1",4.115112,
"KOR","QGDP","TOT","PC_CHGPP","Q","1981-Q2",2.415543,
"KOR","QGDP","TOT","PC_CHGPP","Q","1981-Q3",4.16281,
"KOR","QGDP","TOT","PC_CHGPP","Q","1981-Q4",1.568788,
"KOR","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.678619,
"KOR","QGDP","TOT","PC_CHGPP","Q","1982-Q2",2.348345,
"KOR","QGDP","TOT","PC_CHGPP","Q","1982-Q3",2.074006,
"KOR","QGDP","TOT","PC_CHGPP","Q","1982-Q4",3.146902,
"KOR","QGDP","TOT","PC_CHGPP","Q","1983-Q1",4.430468,
"KOR","QGDP","TOT","PC_CHGPP","Q","1983-Q2",3.0877,
"KOR","QGDP","TOT","PC_CHGPP","Q","1983-Q3",3.713597,
"KOR","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.715888,
"KOR","QGDP","TOT","PC_CHGPP","Q","1984-Q1",4.3813,
"KOR","QGDP","TOT","PC_CHGPP","Q","1984-Q2",2.506439,
"KOR","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.363244,
"KOR","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.486024,
"KOR","QGDP","TOT","PC_CHGPP","Q","1985-Q1",2.810896,
"KOR","QGDP","TOT","PC_CHGPP","Q","1985-Q2",2.408893,
"KOR","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.137674,
"KOR","QGDP","TOT","PC_CHGPP","Q","1985-Q4",3.048657,
"KOR","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.92543,
"KOR","QGDP","TOT","PC_CHGPP","Q","1986-Q2",3.897173,
"KOR","QGDP","TOT","PC_CHGPP","Q","1986-Q3",4.317175,
"KOR","QGDP","TOT","PC_CHGPP","Q","1986-Q4",1.559826,
"KOR","QGDP","TOT","PC_CHGPP","Q","1987-Q1",3.211522,
"KOR","QGDP","TOT","PC_CHGPP","Q","1987-Q2",4.953212,
"KOR","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.975698,
"KOR","QGDP","TOT","PC_CHGPP","Q","1987-Q4",2.035329,
"KOR","QGDP","TOT","PC_CHGPP","Q","1988-Q1",7.703239,
"KOR","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-2.160737,
"KOR","QGDP","TOT","PC_CHGPP","Q","1988-Q3",3.145655,
"KOR","QGDP","TOT","PC_CHGPP","Q","1988-Q4",3.254636,
"KOR","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.043278,
"KOR","QGDP","TOT","PC_CHGPP","Q","1989-Q2",1.460586,
"KOR","QGDP","TOT","PC_CHGPP","Q","1989-Q3",2.564383,
"KOR","QGDP","TOT","PC_CHGPP","Q","1989-Q4",4.129776,
"KOR","QGDP","TOT","PC_CHGPP","Q","1990-Q1",1.018551,
"KOR","QGDP","TOT","PC_CHGPP","Q","1990-Q2",2.230622,
"KOR","QGDP","TOT","PC_CHGPP","Q","1990-Q3",3.232928,
"KOR","QGDP","TOT","PC_CHGPP","Q","1990-Q4",2.033266,
"KOR","QGDP","TOT","PC_CHGPP","Q","1991-Q1",3.750176,
"KOR","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.661478,
"KOR","QGDP","TOT","PC_CHGPP","Q","1991-Q3",2.145297,
"KOR","QGDP","TOT","PC_CHGPP","Q","1991-Q4",2.503572,
"KOR","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.780393,
"KOR","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.701695,
"KOR","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.067624,
"KOR","QGDP","TOT","PC_CHGPP","Q","1992-Q4",1.560678,
"KOR","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.990658,
"KOR","QGDP","TOT","PC_CHGPP","Q","1993-Q2",2.565332,
"KOR","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.843683,
"KOR","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.913664,
"KOR","QGDP","TOT","PC_CHGPP","Q","1994-Q1",2.916856,
"KOR","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.631592,
"KOR","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.682199111,
"KOR","QGDP","TOT","PC_CHGPP","Q","1994-Q4",3.930438208,
"KOR","QGDP","TOT","PC_CHGPP","Q","1995-Q1",2.090489,
"KOR","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.021825,
"KOR","QGDP","TOT","PC_CHGPP","Q","1995-Q3",2.075873,
"KOR","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.870552,
"KOR","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.908135,
"KOR","QGDP","TOT","PC_CHGPP","Q","1996-Q2",2.020152,
"KOR","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.758931,
"KOR","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.691579,
"KOR","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.468064,
"KOR","QGDP","TOT","PC_CHGPP","Q","1997-Q2",3.550553,
"KOR","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.791744,
"KOR","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.455994,
"KOR","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-6.818022,
"KOR","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.807932,
"KOR","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.747152,
"KOR","QGDP","TOT","PC_CHGPP","Q","1998-Q4",2.49605,
"KOR","QGDP","TOT","PC_CHGPP","Q","1999-Q1",3.034633,
"KOR","QGDP","TOT","PC_CHGPP","Q","1999-Q2",4.383165,
"KOR","QGDP","TOT","PC_CHGPP","Q","1999-Q3",2.781171,
"KOR","QGDP","TOT","PC_CHGPP","Q","1999-Q4",2.886255,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.895052,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.33251,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.754591,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.324458,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.225555,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.298881,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.350194,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.762586,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",2.544482,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.812135,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.021813,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.097354,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.65916,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.154147,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.93267,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.63948,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.254801,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.763499,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.405586,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.757934,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.850903,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.887063,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.505331,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.012464666,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.639117138,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.730602,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.613955,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.779358,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.674044,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.730291,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.173831,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",2.156949,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.402395,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.523473,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.815881,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.283889,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.089987,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.332778,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",2.992675,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.746868,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.959077,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.899801,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.155215,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.219319,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.933131,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.490791,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.526324,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.472298,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.865665953,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.565974618,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.45177694,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.502248725,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.859424906,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.166152951,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.856151759,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.874915753,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.856974689,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.87785841,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.311317266,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.490638748,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.77536404,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.483265163,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.44296871,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.703947532,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.285955753,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.206465365,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.415940623,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.606194491,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.984785463,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.714647727,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.441838418,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.319868975,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.205851771,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.636597085,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.730848332,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.700312956,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.198579317,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.059905534,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.527437881,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.271115777,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.337455717,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.026935758,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",2.347785538,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.213742846,
"KOR","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.724067239,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.833347929,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.213238983,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.33777574,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.633967885,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.739266758,"P"
